Gender,Major,Program,GPA
Male,B.Tech,CND,5.682651993877082
Male,B.Tech,CSE,7.101010851774576
Male,B.Tech,CSE,6.691828805372209
Male,MS,CHD,7.97582343415028
Male,B.Tech,CHD,7.686276635091415
Female,B.Tech,CHD,7.37523605861168
Male,B.Tech,CND,5.7082619659694895
Male,B.Tech,CSE,7.155364787804944
Male,B.Tech,CSE,6.905830674740712
Male,B.Tech,CSE,6.329302267891447
Male,B.Tech,CND,7.129342542222913
Male,MS,ECE,8.613641766128186
Male,MS,ECE,8.201126183251642
Female,B.Tech,CND,6.722752506890829
Female,B.Tech,CHD,5.7140808678031
Female,B.Tech,ECE,7.999341236217324
Male,B.Tech,CHD,7.186675886643453
Male,MS,CND,8.609512660788036
Male,MS,ECE,8.015023393708132
Male,B.Tech,ECE,6.7516488734425355
Male,MS,ECE,8.416458915785132
Male,B.Tech,ECE,5.940456363783777
Female,B.Tech,ECE,6.69631878091872
Other,B.Tech,ECE,5.81461846097032
Female,B.Tech,CSE,8.010395374941096
Male,MS,ECE,7.948849594514087
Male,MS,CSE,8.232212929549352
Male,B.Tech,CSE,6.649881114928721
Male,MS,CND,7.677153363977718
Male,MS,CSE,8.054737800992429
Male,B.Tech,CSE,5.27654934697911
Female,B.Tech,ECE,7.486520069324676
Male,MS,CHD,7.3728278460571035
Male,PhD,CHD,8.41078685722811
Female,B.Tech,ECE,4.0
Female,B.Tech,ECE,8.295345081594595
Female,B.Tech,ECE,7.030402354306137
Male,PhD,CSE,7.704390919526718
Male,B.Tech,CSE,7.994633047223118
Male,MS,ECE,8.236035584475728
Male,B.Tech,ECE,7.459087927436501
Male,B.Tech,CND,7.058085459227451
Female,MS,CHD,7.414881791329909
Female,B.Tech,CSE,6.333304750523954
Male,B.Tech,CSE,7.324541867793555
Female,MS,CND,9.118068394868118
Female,B.Tech,ECE,8.006897542005088
Male,PhD,CHD,8.333988805368625
Female,B.Tech,CSE,7.148781602646603
Male,B.Tech,ECE,6.408918308616822
Male,B.Tech,CND,6.944724658572502
Female,B.Tech,CSE,7.043812140764204
Female,B.Tech,CSE,8.161788120470435
Male,PhD,CHD,7.844738307856418
Female,B.Tech,ECE,7.278781322031959
Male,B.Tech,ECE,5.410617523821079
Male,B.Tech,CHD,5.552014926648172
Male,B.Tech,ECE,9.249804073036294
Male,B.Tech,CSE,6.328215459224601
Female,B.Tech,ECE,9.359984792898231
Female,MS,CND,8.892229442744558
Male,B.Tech,ECE,6.753058455233535
Male,B.Tech,CSE,7.125160713767481
Female,B.Tech,ECE,7.793260601111465
Male,B.Tech,CHD,7.8006563339101325
Male,B.Tech,ECE,8.212010104012194
Female,B.Tech,ECE,6.3803891205873775
Other,B.Tech,ECE,7.350525977554981
Male,MS,CSE,6.953488648299228
Male,B.Tech,ECE,7.139427557957522
Male,MS,CND,7.959491999455158
Male,B.Tech,CSE,7.015034935768099
Male,B.Tech,CSE,8.221154903907593
Male,B.Tech,ECE,8.140040090285408
Male,MS,CND,7.550128448491822
Male,B.Tech,CSE,5.802021092224808
Male,B.Tech,CHD,8.976408664991625
Male,MS,CHD,7.686371491512459
Male,B.Tech,CHD,8.003173291694285
Female,MS,CHD,8.344075052154835
Female,PhD,CSE,8.978336157090247
Male,B.Tech,ECE,7.652595312099393
Female,B.Tech,CHD,5.895483331787736
Female,B.Tech,CSE,7.834536985357914
Female,B.Tech,ECE,8.00300919585751
Female,B.Tech,CSE,6.551555790687343
Female,B.Tech,ECE,5.804377530406652
Male,B.Tech,CSE,7.143019303768599
Male,MS,CND,7.857181073560084
Male,B.Tech,CSE,5.939188168127835
Male,B.Tech,CSE,6.485274182296692
Female,MS,CSE,7.591852153326524
Male,B.Tech,CHD,7.42910135084811
Male,B.Tech,CSE,7.572002752755318
Male,B.Tech,CHD,8.163207677980402
Male,B.Tech,CHD,7.700290141843416
Male,B.Tech,ECE,7.43843120104335
Male,PhD,ECE,8.652593273158578
Male,B.Tech,CND,6.854355124502299
Male,B.Tech,ECE,6.184103383717754
Male,MS,CND,7.957976516013681
Male,B.Tech,CSE,6.614554620255694
Male,MS,CND,7.522635155628634
Male,B.Tech,CSE,7.232951802477413
Male,MS,CSE,8.366953292106755
Female,MS,CSE,7.58105086496629
Female,B.Tech,CND,6.750581122009088
Male,MS,CND,7.954148487036608
Male,B.Tech,CSE,6.460811507316231
Female,PhD,CHD,8.637837686264827
Female,B.Tech,CSE,7.149850563126124
Female,B.Tech,CND,6.716138520193485
Male,B.Tech,CSE,6.81063617299618
Female,B.Tech,ECE,7.705482531322064
Female,B.Tech,CND,7.085624306210849
Male,MS,ECE,7.232840591104476
Female,MS,CSE,7.5945502371562945
Male,MS,ECE,7.968189075638782
Male,B.Tech,ECE,5.578807030983393
Female,PhD,CSE,8.011028675197092
Female,B.Tech,ECE,5.85379689564279
Female,B.Tech,CND,5.98662531382453
Male,B.Tech,ECE,7.664284789109194
Male,B.Tech,CSE,7.705723916153518
Female,B.Tech,CSE,6.382306435013298
Female,B.Tech,CSE,5.32566975220028
Female,B.Tech,CND,8.677607795508951
Female,B.Tech,CND,6.514938544109547
Male,B.Tech,CND,7.056618644383745
Male,PhD,ECE,8.670571623781838
Male,B.Tech,CSE,6.171410074296608
Female,B.Tech,CSE,6.476880407881742
Female,PhD,CHD,8.462383139853673
Male,B.Tech,ECE,6.798179185287855
Female,B.Tech,CSE,10.0
Male,B.Tech,CSE,8.76913197806448
Female,B.Tech,ECE,6.941926894906277
Male,B.Tech,CHD,6.850873127311381
Male,PhD,ECE,7.6401962370384755
Male,MS,ECE,9.409482714401905
Female,B.Tech,ECE,7.310984979175226
Male,B.Tech,ECE,6.6558201819912135
Male,B.Tech,ECE,6.633554489318841
Male,B.Tech,CSE,5.718932697673176
Male,B.Tech,CHD,6.673916818227765
Male,B.Tech,CSE,8.012333695784015
Male,B.Tech,CSE,8.057089684507751
Female,B.Tech,CSE,7.23356424811699
Female,B.Tech,ECE,5.464818560641275
Male,PhD,CHD,7.946325297435489
Male,B.Tech,ECE,7.010491248145091
Female,B.Tech,CHD,6.769213353127532
Female,B.Tech,CSE,6.838909077823846
Male,B.Tech,ECE,7.1164688327270715
Male,B.Tech,CSE,7.651848646540077
Female,B.Tech,ECE,7.076773861489606
Male,B.Tech,CSE,7.866367507581106
Female,MS,ECE,7.893810537864597
Other,B.Tech,CSE,5.311816280769585
Female,B.Tech,CND,7.817651211643202
Male,B.Tech,CND,5.762200135479488
Female,B.Tech,CSE,7.589662274250399
Male,B.Tech,ECE,6.628125627697196
Male,MS,ECE,7.011258763272691
Female,B.Tech,ECE,6.872424255844163
Male,MS,CSE,7.757829844692478
Male,B.Tech,CSE,8.231689697060412
Female,PhD,CSE,8.518777793764757
Male,B.Tech,CHD,4.429683348829304
Male,B.Tech,ECE,8.290645772062017
Female,B.Tech,CSE,6.691297610383539
Male,B.Tech,CSE,7.099145592147213
Male,B.Tech,CND,8.722333729352606
Male,MS,CND,7.746362252939024
Female,B.Tech,CND,6.71631531422525
Female,MS,CSE,8.660038986247852
Other,MS,ECE,7.7395883312367815
Male,B.Tech,CND,7.7971586352983175
Female,B.Tech,ECE,7.3621722159730965
Female,B.Tech,ECE,7.729730495006035
Female,MS,ECE,7.362878798958943
Male,MS,CSE,7.4990084370083006
Female,B.Tech,CSE,7.302363016312338
Male,B.Tech,CND,5.189087259157223
Male,B.Tech,CND,8.47709926218466
Male,MS,CSE,8.047915633938173
Male,MS,CSE,7.936224802659058
Male,B.Tech,ECE,6.01989180193712
Male,B.Tech,CSE,7.944891989806055
Female,B.Tech,CSE,6.925972922819232
Female,B.Tech,ECE,6.129793357448046
Male,B.Tech,ECE,6.539437692020636
Female,B.Tech,CHD,7.8634332136415175
Female,B.Tech,CSE,5.732859091184194
Female,B.Tech,CSE,4.633123840035042
Male,MS,ECE,7.566760513143403
Male,B.Tech,CSE,8.023425127428801
Female,MS,ECE,6.9618397676337125
Male,B.Tech,CSE,7.187460327015664
Female,B.Tech,ECE,6.995016048268425
Female,B.Tech,ECE,8.031607530210543
Male,B.Tech,ECE,8.597173409231015
Female,B.Tech,ECE,6.83924728169984
Male,B.Tech,CSE,7.9584989257342675
Female,PhD,ECE,8.01238696683571
Male,PhD,CSE,8.920092482661262
Female,PhD,CHD,7.976766779134581
Male,B.Tech,ECE,5.756607618676003
Male,B.Tech,CND,6.312044227788764
Male,B.Tech,CND,6.006388056509536
Male,B.Tech,CSE,6.97337490557847
Male,B.Tech,ECE,8.08516961871306
Male,B.Tech,CSE,7.071116683454749
Male,B.Tech,CSE,8.601663457297029
Male,MS,ECE,7.150092591827997
Male,MS,CND,7.058332331817436
Female,MS,CSE,7.236647294363146
Male,B.Tech,ECE,4.654297514013811
Male,MS,ECE,6.899198762060592
Male,B.Tech,ECE,8.142874766577476
Female,B.Tech,CHD,7.435731144534262
Other,MS,CHD,7.776248394856139
Male,B.Tech,ECE,5.772058972839011
Female,B.Tech,ECE,7.162725985358171
Male,MS,CND,7.649560398405361
Female,B.Tech,CSE,5.877906868592652
Male,B.Tech,ECE,5.426028220831116
Male,PhD,ECE,8.483717737044202
Male,B.Tech,CSE,6.918690394475006
Male,MS,CHD,7.479297750210082
Male,B.Tech,CSE,7.733752274124761
Male,MS,CND,7.526694242761005
Female,B.Tech,CSE,5.751724887902111
Male,B.Tech,ECE,7.699171142471883
Male,B.Tech,ECE,7.555052275657241
Female,B.Tech,ECE,6.1412634607259715
Male,B.Tech,ECE,7.1188529527796405
Male,MS,CND,7.154275120040631
Female,MS,CHD,7.638007103879511
Female,MS,CSE,7.663551165591632
Female,B.Tech,ECE,6.759536374552921
Male,MS,CND,8.546244481322777
Female,B.Tech,CND,8.372223014117008
Female,B.Tech,CND,7.416391124531355
Male,MS,ECE,8.624375100615916
Female,B.Tech,ECE,6.8231095705033535
Female,B.Tech,CHD,7.203969181599851
Female,B.Tech,CHD,7.456035035323344
Male,B.Tech,CSE,7.33941035936178
Male,B.Tech,ECE,7.750841272063715
Male,B.Tech,ECE,7.6103462724276705
Male,PhD,CSE,8.198288414777984
Female,B.Tech,CSE,6.735475133755252
Male,B.Tech,CSE,6.9558693713485535
Female,B.Tech,ECE,7.3269571294787585
Female,B.Tech,ECE,5.6446054015667455
Male,B.Tech,ECE,5.901075078566461
Female,B.Tech,ECE,8.282963755358985
Male,B.Tech,ECE,5.225572698416575
Female,B.Tech,ECE,7.132153999981695
Female,B.Tech,ECE,6.664969257099578
Male,B.Tech,ECE,7.583191525312513
Male,MS,ECE,7.66513989108518
Female,MS,CND,7.169241780123061
Male,B.Tech,ECE,5.3343330295779925
Male,B.Tech,CND,6.8918313848764114
Male,B.Tech,CND,6.268342016698384
Male,B.Tech,CSE,6.205242261277552
Male,B.Tech,ECE,5.632585581371281
Female,MS,CSE,8.749841559926027
Male,B.Tech,ECE,6.175071779280936
Female,B.Tech,CSE,6.414685786282204
Male,B.Tech,CSE,7.168685153437285
Male,B.Tech,CHD,7.8163255834819
Female,B.Tech,ECE,7.948017060960593
Male,B.Tech,CSE,7.388490554034442
Female,MS,ECE,10.0
Female,B.Tech,CND,7.392555160713827
Female,B.Tech,ECE,7.018174028247008
Male,MS,ECE,7.835657236211519
Female,B.Tech,ECE,6.755200120339502
Male,B.Tech,CHD,5.872377712432912
Female,B.Tech,CSE,6.854611052878613
Male,B.Tech,ECE,6.582071044234142
Male,B.Tech,CHD,6.061090198914261
Male,B.Tech,CSE,5.067482982405096
Male,B.Tech,ECE,9.378104798529826
Male,B.Tech,ECE,8.857423832568246
Male,B.Tech,ECE,7.176333347093371
Male,B.Tech,ECE,5.389805606536739
Male,B.Tech,CHD,6.1939267414113015
Male,B.Tech,ECE,8.176074881254305
Male,PhD,CSE,8.113617772322536
Male,B.Tech,CSE,8.487974078502798
Male,MS,ECE,7.414019393384746
Male,B.Tech,ECE,6.531588339687701
Male,B.Tech,ECE,8.54400085075807
Female,B.Tech,CHD,6.491905737489527
Female,B.Tech,CSE,8.040044454256817
Male,B.Tech,CSE,7.1882480868890415
Female,PhD,CND,8.520423412006439
Female,B.Tech,CSE,6.165717173221776
Male,B.Tech,CSE,8.199453674527787
Female,MS,CHD,8.450429121395546
Female,MS,CSE,7.721293513293574
Female,B.Tech,ECE,7.720597787248065
Male,B.Tech,CSE,7.4725073157165225
Female,MS,ECE,7.738632372118842
Male,PhD,CHD,8.114680201417904
Female,B.Tech,CHD,5.53780137476835
Female,MS,ECE,9.367417590676173
Male,B.Tech,ECE,7.116501716372063
Male,B.Tech,CSE,6.745074646241012
Male,PhD,CND,8.947987085197598
Other,B.Tech,CSE,6.201669742293745
Male,B.Tech,ECE,6.098469057924479
Female,PhD,CSE,8.642088018661642
Female,PhD,CND,8.193147410351447
Female,B.Tech,CSE,6.840614410644617
Male,B.Tech,CSE,6.292117982621871
Male,MS,ECE,8.942039820921297
Male,B.Tech,CND,6.41762195681755
Male,PhD,CND,8.295360629800538
Male,B.Tech,ECE,7.530776046502708
Male,B.Tech,CSE,6.741815001367517
Female,B.Tech,ECE,7.054081899396839
Male,B.Tech,ECE,7.011860192578005
Male,B.Tech,CSE,7.323272513491702
Male,B.Tech,CSE,8.359047605797997
Other,MS,CSE,8.656506321748894
Male,B.Tech,CSE,5.543992602610218
Male,B.Tech,ECE,6.682504623632958
Female,MS,CND,9.048791269301699
Male,MS,ECE,8.064095606563345
Female,B.Tech,CSE,6.720175779350292
Male,MS,CND,8.407916742931075
Male,B.Tech,CHD,5.517770418561486
Male,B.Tech,CSE,8.228783684475765
Female,B.Tech,CHD,7.438474884269334
Male,B.Tech,CSE,8.030306942588778
Male,B.Tech,CSE,8.370259008237078
Male,MS,CSE,6.9893398980249035
Male,B.Tech,CSE,6.22615390636599
Female,B.Tech,CSE,6.312091478253047
Male,B.Tech,ECE,7.887761701294372
Female,B.Tech,ECE,4.873685981397825
Female,MS,CSE,8.040663133915753
Male,B.Tech,ECE,6.111029382221665
Female,B.Tech,CSE,6.468135874004902
Male,B.Tech,ECE,7.619846548009484
Male,MS,ECE,8.304534159982357
Male,B.Tech,ECE,6.389988619969638
Female,B.Tech,CND,5.283414553842061
Other,MS,ECE,7.2323944947044065
Other,PhD,CHD,8.732995645994928
Female,B.Tech,ECE,7.493486974764023
Male,PhD,CHD,8.636410561755339
Female,MS,CND,6.892819087363344
Male,B.Tech,ECE,6.617793427060603
Male,MS,ECE,8.194930521101716
Male,MS,CHD,7.2757671397057315
Female,B.Tech,CHD,7.4785568958470074
Male,MS,CND,8.432052318583416
Male,B.Tech,ECE,5.519584885728938
Male,MS,ECE,8.119294090529673
Male,B.Tech,CND,7.486569723994356
Male,MS,ECE,8.070095596949406
Male,B.Tech,CSE,6.1797189835113535
Female,B.Tech,ECE,7.801462470202897
Male,B.Tech,ECE,6.46986278407518
Male,B.Tech,CSE,7.6061302654373755
Male,B.Tech,CSE,6.712281860377279
Male,B.Tech,ECE,6.932445199875392
Female,MS,CSE,7.6691933145324445
Male,B.Tech,CSE,6.8194806004498485
Male,B.Tech,CSE,7.4897668989002915
Male,B.Tech,ECE,7.349145516703252
Male,B.Tech,ECE,8.166627512533879
Male,B.Tech,CSE,7.28405520245377
Female,B.Tech,CSE,7.626323379334939
Male,B.Tech,ECE,7.546006240873182
Male,B.Tech,CND,7.902223418518557
Male,PhD,CND,8.724242832902835
Male,B.Tech,ECE,7.184061400069529
Female,B.Tech,CSE,7.807698589674738
Male,B.Tech,CHD,7.900197991473354
Female,PhD,CSE,8.831708750198372
Female,B.Tech,CSE,7.382020235787102
Female,MS,ECE,9.108924404842297
Male,B.Tech,CSE,6.512496072605654
Male,B.Tech,CSE,7.632098231289186
Male,B.Tech,CSE,5.457143994243072
Male,PhD,CHD,8.633263219733935
Female,B.Tech,CSE,5.643493194170037
Male,B.Tech,CSE,4.758236686199032
Female,B.Tech,CSE,6.535039910135164
Male,B.Tech,CSE,7.093943836278552
Other,B.Tech,ECE,6.710160132307421
Male,B.Tech,ECE,6.751002958175191
Female,B.Tech,CSE,8.041705941993946
Female,MS,ECE,9.429055810771661
Male,PhD,CHD,8.934844972588492
Male,B.Tech,ECE,8.389000489709186
Female,MS,ECE,8.950938231163725
Male,PhD,CND,8.092480416475054
Male,MS,ECE,7.8878533209341
Male,B.Tech,CHD,7.132901311260513
Male,B.Tech,CHD,6.766564523056113
Male,B.Tech,ECE,7.763163419572393
Female,B.Tech,CSE,7.128585274485993
Male,B.Tech,CND,8.521265791496552
Female,B.Tech,CSE,6.852509277966275
Male,B.Tech,CHD,7.938751501624215
Female,B.Tech,CHD,6.405145591606547
Female,B.Tech,CHD,7.359767908016876
Female,B.Tech,ECE,7.813194233859422
Male,B.Tech,CSE,7.373973598740586
Male,B.Tech,CSE,7.160736158436316
Male,B.Tech,CND,7.206682155559987
Male,MS,CND,8.307274747113674
Male,B.Tech,ECE,6.332697710299421
Male,B.Tech,ECE,7.993161683575226
Male,B.Tech,ECE,6.658801194630918
Male,MS,ECE,8.26189959184861
Male,MS,CND,8.370847911955316
Male,B.Tech,CSE,8.744830126808266
Female,B.Tech,CHD,8.011522260699367
Male,B.Tech,CSE,7.014955371574516
Female,MS,CND,7.754033476285016
Male,MS,CHD,7.86013780609211
Male,B.Tech,ECE,6.562019105497867
Female,B.Tech,CSE,7.687144066704954
Female,B.Tech,CND,5.802023782519229
Male,B.Tech,ECE,7.593199294242204
Male,B.Tech,ECE,7.016051719282753
Female,B.Tech,CSE,7.155945779333742
Male,B.Tech,ECE,7.24012533392107
Male,B.Tech,ECE,6.377244771080947
Male,MS,ECE,8.094895971543208
Female,B.Tech,ECE,6.342502874071657
Male,PhD,CSE,8.217488025432422
Female,B.Tech,CHD,6.184350887091835
Female,B.Tech,CSE,7.564293178713685
Female,B.Tech,ECE,7.343083516374692
Male,MS,CSE,8.852070874871357
Male,B.Tech,CSE,6.057504763137224
Male,B.Tech,ECE,7.708932137191778
Male,MS,CND,8.623529644504638
Female,B.Tech,CHD,6.695947718859972
Male,B.Tech,ECE,9.454497257468176
Male,B.Tech,CSE,7.210847822542634
Female,MS,ECE,6.809393532316894
Male,B.Tech,CSE,5.917651997927658
Female,PhD,ECE,8.034904165423312
Male,B.Tech,CSE,6.53095530588452
Male,B.Tech,ECE,6.920999304039693
Male,B.Tech,CSE,6.445191530466608
Female,MS,CSE,7.958234240065839
Female,B.Tech,ECE,6.931197047465396
Other,B.Tech,ECE,7.508186323036144
Male,B.Tech,CHD,7.831867869426215
Male,B.Tech,CND,7.199022809819342
Female,B.Tech,ECE,8.973536037859652
Male,MS,ECE,9.116102091657826
Female,MS,CSE,7.248945071724073
Other,MS,ECE,7.583883500714568
Male,B.Tech,CSE,6.143644825979205
Male,MS,CHD,7.921304367288609
Female,MS,CSE,7.60647140061215
Female,B.Tech,ECE,6.764358124404695
Female,MS,CND,8.28999829403459
Female,B.Tech,ECE,5.913062215636911
Male,B.Tech,CND,6.7284648558255835
Female,B.Tech,CSE,7.149871850800551
Male,B.Tech,CHD,8.189642011362398
Female,B.Tech,ECE,5.920303413240203
Male,PhD,CHD,8.324834803773435
Male,PhD,CSE,9.18475196258735
Male,PhD,CSE,8.6432575257722
Male,B.Tech,ECE,5.226822475925635
Female,B.Tech,CND,7.263437799844147
Female,B.Tech,CHD,7.402035374729273
Male,B.Tech,ECE,7.074252018874446
Male,B.Tech,CND,5.336318388217441
Female,B.Tech,CHD,6.746158549141682
Female,B.Tech,ECE,6.534539683557877
Female,B.Tech,CND,6.089772579528619
Male,B.Tech,CSE,5.866716641362872
Female,MS,CND,8.427699705816485
Male,B.Tech,ECE,7.211221522685837
Male,B.Tech,ECE,7.733228564619498
Female,B.Tech,CSE,6.86140314767126
Male,B.Tech,CSE,5.657042565393318
Female,B.Tech,CSE,8.529350656935133
Female,B.Tech,CND,8.11972385401124
Male,B.Tech,CSE,7.447201434773283
Male,B.Tech,CND,8.152819543616506
Male,B.Tech,ECE,6.316370261240768
Male,B.Tech,ECE,6.823586087286332
Male,B.Tech,ECE,7.4178574006041975
Female,B.Tech,ECE,7.465950377572475
Male,B.Tech,ECE,7.307939611767891
Female,B.Tech,ECE,6.787537331459097
Male,B.Tech,ECE,7.1893602529612295
Other,B.Tech,ECE,8.833863241987963
Male,B.Tech,CSE,5.805639976032424
Male,PhD,CND,7.852487710308673
Male,B.Tech,ECE,7.217685267919692
Male,MS,CSE,7.501622510354846
Female,B.Tech,CSE,7.951591205316699
Male,B.Tech,CND,6.772271274785014
Female,PhD,ECE,8.071528807168427
Male,B.Tech,ECE,6.597574524041374
Male,B.Tech,CSE,8.436095139200168
Male,B.Tech,ECE,7.144491980902631
Male,B.Tech,ECE,7.834490448677539
Male,PhD,CHD,7.997118117051699
Female,B.Tech,ECE,8.154919573771995
Female,B.Tech,CSE,5.931845492958855
Female,B.Tech,CSE,7.708384485597041
Other,B.Tech,ECE,9.095154312337591
Male,B.Tech,ECE,7.713329111430534
Male,PhD,CSE,7.623442255920203
Male,B.Tech,CHD,6.402551032417832
Male,B.Tech,ECE,7.325979035941911
Female,B.Tech,ECE,6.241858213273655
Male,B.Tech,ECE,6.121893309027939
Male,B.Tech,CSE,6.835341637187869
Male,MS,CSE,7.761845047976502
Female,PhD,CHD,8.51899687802958
Female,B.Tech,CSE,7.319020023095071
Female,B.Tech,CSE,6.0051272781710585
Male,MS,CSE,7.792891072725192
Male,PhD,CHD,8.181413984715993
Male,B.Tech,CSE,7.988542283899526
Other,B.Tech,ECE,7.615710533031889
Male,B.Tech,CSE,6.181101517861961
Male,MS,CHD,8.64595322210895
Female,PhD,CSE,8.15980770965666
Male,B.Tech,CND,6.7725552165161185
Male,B.Tech,ECE,8.53868055803825
Female,MS,CSE,8.740397810054487
Male,MS,CND,8.201100347196258
Male,B.Tech,CHD,7.822407571925429
Male,B.Tech,CND,7.653121322297609
Male,B.Tech,CND,6.0653291675624
Other,PhD,CND,8.780745672561537
Male,B.Tech,ECE,4.841737381783259
Female,PhD,CSE,7.7615770024284885
Male,B.Tech,ECE,6.425683318433416
Male,B.Tech,CHD,7.547806059397327
Female,B.Tech,ECE,6.598225536951769
Other,B.Tech,ECE,8.173276119654012
Male,B.Tech,CHD,4.748280894649579
Female,B.Tech,CND,6.9845367287318645
Male,B.Tech,ECE,9.187547857452817
Male,B.Tech,CND,6.8705571443247235
Male,MS,CHD,8.206865806197124
Male,MS,CHD,6.746576207490863
Female,B.Tech,CSE,6.209489427902279
Male,B.Tech,CSE,7.335928799812522
Female,B.Tech,CSE,7.59730812837511
Female,B.Tech,CSE,7.253685953894696
Male,MS,CHD,7.184562791699762
Male,B.Tech,CND,7.9934611296588916
Male,B.Tech,CHD,7.700403439422353
Male,B.Tech,ECE,7.883435553572982
Male,B.Tech,CND,7.30013572741488
Female,B.Tech,ECE,6.249003105526116
Male,MS,CSE,8.83713083286055
Female,B.Tech,CND,7.79871425372279
Female,B.Tech,ECE,6.7730679462668935
Male,MS,CHD,7.408781456051568
Female,B.Tech,CSE,7.892572287128964
Other,B.Tech,CHD,6.164372125749816
Female,B.Tech,CSE,7.36758841624371
Male,B.Tech,ECE,7.153775547343453
Male,B.Tech,CSE,7.15905776848868
Male,B.Tech,CSE,8.348054097674076
Male,B.Tech,ECE,6.759724033557731
Female,PhD,CSE,8.21981171373802
Male,PhD,CND,8.10849663874445
Male,MS,ECE,9.259027185540454
Male,B.Tech,ECE,5.785654060636027
Male,B.Tech,CSE,7.433914523235626
Female,B.Tech,ECE,7.9666083542693755
Male,B.Tech,ECE,6.988301657585933
Female,B.Tech,CHD,8.444956487044223
Male,B.Tech,CND,7.076303865108523
Female,MS,CHD,8.173143881649978
Male,B.Tech,CSE,6.398659982192592
Male,B.Tech,CSE,6.891036871790331
Male,B.Tech,CSE,6.368439085586856
Female,B.Tech,ECE,7.166613423242515
Female,B.Tech,ECE,6.950259574089596
Female,B.Tech,CHD,6.1567911154635775
Female,MS,ECE,6.33131862182518
Other,PhD,CHD,7.450970240011275
Male,MS,ECE,8.460103762779076
Female,B.Tech,CHD,5.6075705170431505
Male,B.Tech,CSE,6.0636498413518085
Male,MS,CSE,7.972763375108859
Female,B.Tech,CSE,8.379726026150124
Female,B.Tech,ECE,5.739945890879764
Male,B.Tech,CHD,6.750394689047324
Male,B.Tech,CHD,5.384063096109035
Female,B.Tech,CSE,7.028501152504055
Male,MS,CSE,7.825874950979554
Male,B.Tech,CSE,7.1646774742686565
Male,B.Tech,CSE,7.044132274169184
Female,MS,ECE,7.273152511282012
Female,B.Tech,ECE,7.635741871105855
Male,MS,CSE,8.444624032636415
Female,B.Tech,CND,6.88716318789282
Female,B.Tech,ECE,6.595304852672899
Other,PhD,CSE,8.111386378625188
Male,MS,CND,6.587258150675406
Male,B.Tech,CSE,6.921002706851393
Male,B.Tech,ECE,6.731064400146181
Male,MS,CSE,8.172660578281489
Male,B.Tech,ECE,9.108286632157917
Male,B.Tech,CND,7.685643166195359
Male,B.Tech,ECE,4.720071676500346
Male,B.Tech,ECE,6.7206320050018284
Male,B.Tech,CSE,6.938583971350975
Male,MS,CND,7.334141100076779
Female,MS,CND,7.331974961635132
Female,B.Tech,ECE,8.604965900793228
Male,B.Tech,ECE,5.430323643670846
Male,B.Tech,CHD,7.968894586228112
Male,B.Tech,ECE,7.598301255369109
Female,MS,CSE,8.148882205831285
Male,B.Tech,CSE,6.738365654163958
Female,B.Tech,ECE,6.136069140282523
Female,B.Tech,CSE,8.179772844382715
Male,B.Tech,ECE,6.70604674229464
Female,MS,CND,8.530967723508814
Male,B.Tech,CHD,6.476851089574727
Female,B.Tech,CSE,7.432547527784942
Female,B.Tech,CHD,9.711383145496495
Male,B.Tech,CSE,5.171064906151098
Male,B.Tech,ECE,7.888933278548699
Male,PhD,ECE,8.659384942274329
Male,MS,CND,7.254638317845428
Female,B.Tech,ECE,6.017087938741149
Female,B.Tech,ECE,6.829978770600506
Male,B.Tech,ECE,7.3903794687595035
Male,MS,CSE,7.0719471423305995
